time,altitude,velocity,acceleration,mass,horizontal_drift,horizontal_velocity,crosswind_force,fin_correction_angle_deg,fin_correction_force,pid_error,pid_p_term,pid_i_term,pid_d_term
2.624000,81.946377,41.231038,-17.582159,0.500000,0.931793,0.501958,0.300000,-4.702335,-0.328285,-0.931793,-0.037272,-0.004641,-0.040159
2.625000,81.987600,41.213459,-17.575492,0.500000,0.932295,0.501902,0.300000,-4.703493,-0.328366,-0.932295,-0.037292,-0.004645,-0.040154
2.626000,82.028804,41.195887,-17.568831,0.500000,0.932797,0.501845,0.300000,-4.704651,-0.328447,-0.932797,-0.037312,-0.004650,-0.040150
2.627000,82.069991,41.178321,-17.562176,0.500000,0.933299,0.501788,0.300000,-4.705808,-0.328527,-0.933299,-0.037332,-0.004655,-0.040145
2.628000,82.111161,41.160763,-17.555526,0.500000,0.933801,0.501731,0.300000,-4.706964,-0.328608,-0.933801,-0.037352,-0.004659,-0.040141
2.629000,82.152313,41.143210,-17.548881,0.500000,0.934303,0.501674,0.300000,-4.708120,-0.328689,-0.934303,-0.037372,-0.004664,-0.040136
2.630000,82.193447,41.125665,-17.542241,0.500000,0.934804,0.501617,0.300000,-4.709275,-0.328769,-0.934804,-0.037392,-0.004669,-0.040132
2.631000,82.234564,41.108126,-17.535607,0.500000,0.935306,0.501559,0.300000,-4.710429,-0.328850,-0.935306,-0.037412,-0.004673,-0.040127
2.632000,82.275664,41.090594,-17.528979,0.500000,0.935807,0.501501,0.300000,-4.711582,-0.328930,-0.935807,-0.037432,-0.004678,-0.040122
2.633000,82.316746,41.073068,-17.522356,0.500000,0.936309,0.501443,0.300000,-4.712735,-0.329011,-0.936309,-0.037452,-0.004683,-0.040118
2.634000,82.357810,41.055549,-17.515738,0.500000,0.936810,0.501385,0.300000,-4.713887,-0.329091,-0.936810,-0.037472,-0.004687,-0.040113
2.635000,82.398857,41.038036,-17.509125,0.500000,0.937312,0.501327,0.300000,-4.715038,-0.329172,-0.937312,-0.037492,-0.004692,-0.040109
2.636000,82.439886,41.020531,-17.502518,0.500000,0.937813,0.501269,0.300000,-4.716188,-0.329252,-0.937813,-0.037513,-0.004697,-0.040104
2.637000,82.480898,41.003031,-17.495916,0.500000,0.938314,0.501210,0.300000,-4.717338,-0.329332,-0.938314,-0.037533,-0.004701,-0.040099
2.638000,82.521892,40.985539,-17.489320,0.500000,0.938815,0.501152,0.300000,-4.718487,-0.329413,-0.938815,-0.037553,-0.004706,-0.040094
2.639000,82.562869,40.968053,-17.482729,0.500000,0.939316,0.501093,0.300000,-4.719636,-0.329493,-0.939316,-0.037573,-0.004711,-0.040090
2.640000,82.603828,40.950573,-17.476143,0.500000,0.939817,0.501034,0.300000,-4.720783,-0.329573,-0.939817,-0.037593,-0.004715,-0.040085
2.641000,82.644770,40.933101,-17.469563,0.500000,0.940318,0.500975,0.300000,-4.721930,-0.329653,-0.940318,-0.037613,-0.004720,-0.040080
2.642000,82.685694,40.915634,-17.462988,0.500000,0.940819,0.500915,0.300000,-4.723076,-0.329733,-0.940819,-0.037633,-0.004725,-0.040076
2.643000,82.726601,40.898175,-17.456418,0.500000,0.941320,0.500856,0.300000,-4.724222,-0.329813,-0.941320,-0.037653,-0.004730,-0.040071
2.644000,82.767491,40.880721,-17.449854,0.500000,0.941821,0.500796,0.300000,-4.725366,-0.329893,-0.941821,-0.037673,-0.004734,-0.040066
2.645000,82.808363,40.863275,-17.443295,0.500000,0.942322,0.500737,0.300000,-4.726510,-0.329973,-0.942322,-0.037693,-0.004739,-0.040061
2.646000,82.849217,40.845835,-17.436741,0.500000,0.942823,0.500677,0.300000,-4.727653,-0.330052,-0.942823,-0.037713,-0.004744,-0.040057
2.647000,82.890054,40.828401,-17.430192,0.500000,0.943323,0.500617,0.300000,-4.728796,-0.330132,-0.943323,-0.037733,-0.004748,-0.040052
2.648000,82.930874,40.810974,-17.423649,0.500000,0.943824,0.500556,0.300000,-4.729938,-0.330212,-0.943824,-0.037753,-0.004753,-0.040047
2.649000,82.971676,40.793554,-17.417111,0.500000,0.944324,0.500496,0.300000,-4.731079,-0.330292,-0.944324,-0.037773,-0.004758,-0.040042
2.650000,83.012461,40.776140,-17.410579,0.500000,0.944825,0.500435,0.300000,-4.732219,-0.330371,-0.944825,-0.037793,-0.004763,-0.040037
2.651000,83.053229,40.758733,-17.404051,0.500000,0.945325,0.500375,0.300000,-4.733359,-0.330451,-0.945325,-0.037813,-0.004767,-0.040032
2.652000,83.093979,40.741332,-17.397529,0.500000,0.945826,0.500314,0.300000,-4.734498,-0.330530,-0.945826,-0.037833,-0.004772,-0.040028
2.653000,83.134711,40.723938,-17.391013,0.500000,0.946326,0.500253,0.300000,-4.735636,-0.330610,-0.946326,-0.037853,-0.004777,-0.040023
2.654000,83.175426,40.706550,-17.384501,0.500000,0.946826,0.500191,0.300000,-4.736773,-0.330689,-0.946826,-0.037873,-0.004781,-0.040018
2.655000,83.216124,40.689169,-17.377995,0.500000,0.947326,0.500130,0.300000,-4.737910,-0.330769,-0.947326,-0.037893,-0.004786,-0.040013
2.656000,83.256805,40.671794,-17.371494,0.500000,0.947826,0.500068,0.300000,-4.739046,-0.330848,-0.947826,-0.037913,-0.004791,-0.040008
2.657000,83.297468,40.654426,-17.364999,0.500000,0.948326,0.500007,0.300000,-4.740181,-0.330927,-0.948326,-0.037933,-0.004796,-0.040003
2.658000,83.338114,40.637064,-17.358508,0.500000,0.948826,0.499945,0.300000,-4.741316,-0.331006,-0.948826,-0.037953,-0.004800,-0.039998
2.659000,83.378742,40.619709,-17.352023,0.500000,0.949326,0.499883,0.300000,-4.742449,-0.331085,-0.949326,-0.037973,-0.004805,-0.039993
2.660000,83.419353,40.602360,-17.345543,0.500000,0.949826,0.499821,0.300000,-4.743583,-0.331165,-0.949826,-0.037993,-0.004810,-0.039988
2.661000,83.459947,40.585018,-17.339068,0.500000,0.950326,0.499758,0.300000,-4.744715,-0.331244,-0.950326,-0.038013,-0.004815,-0.039983
2.662000,83.500523,40.567682,-17.332599,0.500000,0.950826,0.499696,0.300000,-4.745846,-0.331323,-0.950826,-0.038033,-0.004819,-0.039978
2.663000,83.541082,40.550353,-17.326135,0.500000,0.951325,0.499633,0.300000,-4.746977,-0.331402,-0.951325,-0.038053,-0.004824,-0.039973
2.664000,83.581624,40.533030,-17.319676,0.500000,0.951825,0.499570,0.300000,-4.748108,-0.331480,-0.951825,-0.038073,-0.004829,-0.039968
2.665000,83.622148,40.515713,-17.313222,0.500000,0.952324,0.499507,0.300000,-4.749237,-0.331559,-0.952324,-0.038093,-0.004834,-0.039963
2.666000,83.662655,40.498403,-17.306773,0.500000,0.952824,0.499444,0.300000,-4.750366,-0.331638,-0.952824,-0.038113,-0.004838,-0.039958
2.667000,83.703145,40.481100,-17.300330,0.500000,0.953323,0.499381,0.300000,-4.751494,-0.331717,-0.953323,-0.038133,-0.004843,-0.039953
2.668000,83.743617,40.463803,-17.293891,0.500000,0.953823,0.499318,0.300000,-4.752621,-0.331796,-0.953823,-0.038153,-0.004848,-0.039948
2.669000,83.784073,40.446512,-17.287458,0.500000,0.954322,0.499254,0.300000,-4.753748,-0.331874,-0.954322,-0.038173,-0.004853,-0.039943
2.670000,83.824510,40.429228,-17.281031,0.500000,0.954821,0.499190,0.300000,-4.754873,-0.331953,-0.954821,-0.038193,-0.004858,-0.039938
2.671000,83.864931,40.411950,-17.274608,0.500000,0.955320,0.499126,0.300000,-4.755998,-0.332031,-0.955320,-0.038213,-0.004862,-0.039933
2.672000,83.905334,40.394678,-17.268191,0.500000,0.955819,0.499062,0.300000,-4.757123,-0.332110,-0.955819,-0.038233,-0.004867,-0.039928
2.673000,83.945720,40.377413,-17.261778,0.500000,0.956318,0.498998,0.300000,-4.758247,-0.332188,-0.956318,-0.038253,-0.004872,-0.039922
2.674000,83.986089,40.360155,-17.255371,0.500000,0.956817,0.498934,0.300000,-4.759369,-0.332267,-0.956817,-0.038273,-0.004877,-0.039917
2.675000,84.026441,40.342903,-17.248969,0.500000,0.957316,0.498869,0.300000,-4.760492,-0.332345,-0.957316,-0.038293,-0.004881,-0.039912
2.676000,84.066775,40.325657,-17.242572,0.500000,0.957815,0.498805,0.300000,-4.761613,-0.332423,-0.957815,-0.038313,-0.004886,-0.039907
2.677000,84.107092,40.308417,-17.236181,0.500000,0.958314,0.498740,0.300000,-4.762734,-0.332502,-0.958314,-0.038333,-0.004891,-0.039902
2.678000,84.147392,40.291185,-17.229794,0.500000,0.958813,0.498675,0.300000,-4.763854,-0.332580,-0.958813,-0.038353,-0.004896,-0.039897
2.679000,84.187674,40.273958,-17.223413,0.500000,0.959311,0.498610,0.300000,-4.764973,-0.332658,-0.959311,-0.038372,-0.004901,-0.039891
2.680000,84.227940,40.256738,-17.217037,0.500000,0.959810,0.498544,0.300000,-4.766092,-0.332736,-0.959810,-0.038392,-0.004905,-0.039886
2.681000,84.268188,40.239524,-17.210665,0.500000,0.960308,0.498479,0.300000,-4.767210,-0.332814,-0.960308,-0.038412,-0.004910,-0.039881
2.682000,84.308419,40.222316,-17.204300,0.500000,0.960807,0.498413,0.300000,-4.768327,-0.332892,-0.960807,-0.038432,-0.004915,-0.039876
2.683000,84.348633,40.205115,-17.197939,0.500000,0.961305,0.498347,0.300000,-4.769443,-0.332970,-0.961305,-0.038452,-0.004920,-0.039870
2.684000,84.388829,40.187920,-17.191583,0.500000,0.961804,0.498281,0.300000,-4.770559,-0.333048,-0.961804,-0.038472,-0.004925,-0.039865
2.685000,84.429008,40.170732,-17.185232,0.500000,0.962302,0.498215,0.300000,-4.771674,-0.333126,-0.962302,-0.038492,-0.004929,-0.039860
2.686000,84.469170,40.153550,-17.178887,0.500000,0.962800,0.498149,0.300000,-4.772788,-0.333203,-0.962800,-0.038512,-0.004934,-0.039855
2.687000,84.509315,40.136374,-17.172546,0.500000,0.963298,0.498083,0.300000,-4.773902,-0.333281,-0.963298,-0.038532,-0.004939,-0.039849
2.688000,84.549443,40.119205,-17.166211,0.500000,0.963796,0.498016,0.300000,-4.775015,-0.333359,-0.963796,-0.038552,-0.004944,-0.039844
2.689000,84.589554,40.102042,-17.159881,0.500000,0.964294,0.497949,0.300000,-4.776127,-0.333437,-0.964294,-0.038572,-0.004949,-0.039839
2.690000,84.629647,40.084885,-17.153556,0.500000,0.964792,0.497882,0.300000,-4.777238,-0.333514,-0.964792,-0.038592,-0.004954,-0.039833
2.691000,84.669724,40.067735,-17.147236,0.500000,0.965290,0.497815,0.300000,-4.778349,-0.333592,-0.965290,-0.038612,-0.004958,-0.039828
2.692000,84.709783,40.050591,-17.140921,0.500000,0.965788,0.497748,0.300000,-4.779459,-0.333669,-0.965788,-0.038632,-0.004963,-0.039823
2.693000,84.749825,40.033453,-17.134611,0.500000,0.966285,0.497681,0.300000,-4.780568,-0.333747,-0.966285,-0.038651,-0.004968,-0.039817
2.694000,84.789850,40.016321,-17.128306,0.500000,0.966783,0.497613,0.300000,-4.781676,-0.333824,-0.966783,-0.038671,-0.004973,-0.039812
2.695000,84.829857,39.999196,-17.122006,0.500000,0.967281,0.497546,0.300000,-4.782784,-0.333901,-0.967281,-0.038691,-0.004978,-0.039806
2.696000,84.869848,39.982077,-17.115712,0.500000,0.967778,0.497478,0.300000,-4.783891,-0.333979,-0.967778,-0.038711,-0.004983,-0.039801
2.697000,84.909822,39.964965,-17.109422,0.500000,0.968276,0.497410,0.300000,-4.784997,-0.334056,-0.968276,-0.038731,-0.004987,-0.039796
2.698000,84.949778,39.947859,-17.103137,0.500000,0.968773,0.497342,0.300000,-4.786103,-0.334133,-0.968773,-0.038751,-0.004992,-0.039790
2.699000,84.989717,39.930759,-17.096858,0.500000,0.969270,0.497274,0.300000,-4.787208,-0.334210,-0.969270,-0.038771,-0.004997,-0.039785
2.700000,85.029640,39.913665,-17.090583,0.500000,0.969767,0.497205,0.300000,-4.788312,-0.334287,-0.969767,-0.038791,-0.005002,-0.039779
2.701000,85.069545,39.896577,-17.084314,0.500000,0.970265,0.497137,0.300000,-4.789415,-0.334364,-0.970265,-0.038811,-0.005007,-0.039774
2.702000,85.109433,39.879496,-17.078049,0.500000,0.970762,0.497068,0.300000,-4.790518,-0.334441,-0.970762,-0.038830,-0.005012,-0.039768
2.703000,85.149304,39.862421,-17.071790,0.500000,0.971259,0.496999,0.300000,-4.791620,-0.334518,-0.971259,-0.038850,-0.005017,-0.039763
2.704000,85.189158,39.845353,-17.065536,0.500000,0.971756,0.496930,0.300000,-4.792721,-0.334595,-0.971756,-0.038870,-0.005021,-0.039757
2.705000,85.228994,39.828290,-17.059286,0.500000,0.972253,0.496861,0.300000,-4.793822,-0.334672,-0.972253,-0.038890,-0.005026,-0.039752
2.706000,85.268814,39.811234,-17.053042,0.500000,0.972749,0.496791,0.300000,-4.794922,-0.334749,-0.972749,-0.038910,-0.005031,-0.039746
2.707000,85.308617,39.794184,-17.046802,0.500000,0.973246,0.496722,0.300000,-4.796021,-0.334825,-0.973246,-0.038930,-0.005036,-0.039741
2.708000,85.348403,39.777140,-17.040568,0.500000,0.973743,0.496652,0.300000,-4.797119,-0.334902,-0.973743,-0.038950,-0.005041,-0.039735
2.709000,85.388171,39.760103,-17.034339,0.500000,0.974240,0.496583,0.300000,-4.798217,-0.334979,-0.974240,-0.038970,-0.005046,-0.039729
2.710000,85.427923,39.743072,-17.028114,0.500000,0.974736,0.496513,0.300000,-4.799314,-0.335055,-0.974736,-0.038989,-0.005051,-0.039724
2.711000,85.467657,39.726047,-17.021895,0.500000,0.975233,0.496442,0.300000,-4.800410,-0.335132,-0.975233,-0.039009,-0.005055,-0.039718
2.712000,85.507375,39.709028,-17.015680,0.500000,0.975729,0.496372,0.300000,-4.801505,-0.335208,-0.975729,-0.039029,-0.005060,-0.039713
2.713000,85.547075,39.692015,-17.009471,0.500000,0.976225,0.496302,0.300000,-4.802600,-0.335285,-0.976225,-0.039049,-0.005065,-0.039707
2.714000,85.586759,39.675009,-17.003266,0.500000,0.976722,0.496231,0.300000,-4.803694,-0.335361,-0.976722,-0.039069,-0.005070,-0.039701
2.715000,85.626425,39.658009,-16.997067,0.500000,0.977218,0.496160,0.300000,-4.804788,-0.335437,-0.977218,-0.039089,-0.005075,-0.039696
2.716000,85.666075,39.641015,-16.990872,0.500000,0.977714,0.496090,0.300000,-4.805880,-0.335514,-0.977714,-0.039109,-0.005080,-0.039690
2.717000,85.705707,39.624027,-16.984683,0.500000,0.978210,0.496019,0.300000,-4.806972,-0.335590,-0.978210,-0.039128,-0.005085,-0.039684
2.718000,85.745323,39.607046,-16.978498,0.500000,0.978706,0.495947,0.300000,-4.808063,-0.335666,-0.978706,-0.039148,-0.005090,-0.039679
2.719000,85.784921,39.590070,-16.972318,0.500000,0.979202,0.495876,0.300000,-4.809154,-0.335742,-0.979202,-0.039168,-0.005095,-0.039673
2.720000,85.824503,39.573101,-16.966144,0.500000,0.979698,0.495805,0.300000,-4.810243,-0.335818,-0.979698,-0.039188,-0.005099,-0.039667
2.721000,85.864068,39.556138,-16.959974,0.500000,0.980193,0.495733,0.300000,-4.811332,-0.335894,-0.980193,-0.039208,-0.005104,-0.039662
2.722000,85.903615,39.539181,-16.953809,0.500000,0.980689,0.495661,0.300000,-4.812421,-0.335970,-0.980689,-0.039228,-0.005109,-0.039656
2.723000,85.943146,39.522230,-16.947649,0.500000,0.981185,0.495589,0.300000,-4.813508,-0.336046,-0.981185,-0.039247,-0.005114,-0.039650
2.724000,85.982660,39.505286,-16.941494,0.500000,0.981680,0.495517,0.300000,-4.814595,-0.336122,-0.981680,-0.039267,-0.005119,-0.039644
2.725000,86.022157,39.488347,-16.935344,0.500000,0.982176,0.495445,0.300000,-4.815681,-0.336198,-0.982176,-0.039287,-0.005124,-0.039638
2.726000,86.061636,39.471415,-16.929198,0.500000,0.982671,0.495372,0.300000,-4.816767,-0.336274,-0.982671,-0.039307,-0.005129,-0.039633
2.727000,86.101099,39.454489,-16.923058,0.500000,0.983167,0.495300,0.300000,-4.817851,-0.336349,-0.983167,-0.039327,-0.005134,-0.039627
2.728000,86.140545,39.437569,-16.916923,0.500000,0.983662,0.495227,0.300000,-4.818935,-0.336425,-0.983662,-0.039346,-0.005139,-0.039621
2.729000,86.179975,39.420655,-16.910792,0.500000,0.984157,0.495154,0.300000,-4.820019,-0.336501,-0.984157,-0.039366,-0.005144,-0.039615
2.730000,86.219387,39.403747,-16.904667,0.500000,0.984652,0.495081,0.300000,-4.821101,-0.336576,-0.984652,-0.039386,-0.005149,-0.039609
2.731000,86.258782,39.386846,-16.898546,0.500000,0.985147,0.495008,0.300000,-4.822183,-0.336652,-0.985147,-0.039406,-0.005154,-0.039604
2.732000,86.298160,39.369950,-16.892430,0.500000,0.985642,0.494935,0.300000,-4.823264,-0.336727,-0.985642,-0.039426,-0.005158,-0.039598
2.733000,86.337522,39.353061,-16.886319,0.500000,0.986137,0.494861,0.300000,-4.824345,-0.336803,-0.986137,-0.039445,-0.005163,-0.039592
2.734000,86.376867,39.336178,-16.880213,0.500000,0.986632,0.494788,0.300000,-4.825424,-0.336878,-0.986632,-0.039465,-0.005168,-0.039586
2.735000,86.416194,39.319300,-16.874112,0.500000,0.987127,0.494714,0.300000,-4.826503,-0.336953,-0.987127,-0.039485,-0.005173,-0.039580
2.736000,86.455505,39.302429,-16.868015,0.500000,0.987621,0.494640,0.300000,-4.827581,-0.337029,-0.987621,-0.039505,-0.005178,-0.039574
2.737000,86.494799,39.285564,-16.861924,0.500000,0.988116,0.494566,0.300000,-4.828659,-0.337104,-0.988116,-0.039525,-0.005183,-0.039568
2.738000,86.534076,39.268705,-16.855837,0.500000,0.988610,0.494492,0.300000,-4.829736,-0.337179,-0.988610,-0.039544,-0.005188,-0.039562
2.739000,86.573337,39.251853,-16.849756,0.500000,0.989105,0.494418,0.300000,-4.830812,-0.337254,-0.989105,-0.039564,-0.005193,-0.039556
2.740000,86.612580,39.235006,-16.843679,0.500000,0.989599,0.494343,0.300000,-4.831887,-0.337329,-0.989599,-0.039584,-0.005198,-0.039550
2.741000,86.651807,39.218165,-16.837607,0.500000,0.990094,0.494268,0.300000,-4.832962,-0.337404,-0.990094,-0.039604,-0.005203,-0.039544
2.742000,86.691016,39.201331,-16.831539,0.500000,0.990588,0.494194,0.300000,-4.834036,-0.337479,-0.990588,-0.039624,-0.005208,-0.039538
2.743000,86.730209,39.184502,-16.825477,0.500000,0.991082,0.494119,0.300000,-4.835109,-0.337554,-0.991082,-0.039643,-0.005213,-0.039532
2.744000,86.769385,39.167680,-16.819419,0.500000,0.991576,0.494044,0.300000,-4.836181,-0.337629,-0.991576,-0.039663,-0.005218,-0.039526
2.745000,86.808545,39.150863,-16.813367,0.500000,0.992070,0.493968,0.300000,-4.837253,-0.337704,-0.992070,-0.039683,-0.005223,-0.039520
2.746000,86.847687,39.134053,-16.807319,0.500000,0.992564,0.493893,0.300000,-4.838324,-0.337779,-0.992564,-0.039703,-0.005228,-0.039514
2.747000,86.886813,39.117249,-16.801275,0.500000,0.993058,0.493817,0.300000,-4.839395,-0.337853,-0.993058,-0.039722,-0.005233,-0.039508
2.748000,86.925922,39.100451,-16.795237,0.500000,0.993552,0.493742,0.300000,-4.840464,-0.337928,-0.993552,-0.039742,-0.005238,-0.039502
2.749000,86.965014,39.083658,-16.789204,0.500000,0.994045,0.493666,0.300000,-4.841533,-0.338003,-0.994045,-0.039762,-0.005243,-0.039496
2.750000,87.004089,39.066872,-16.783175,0.500000,0.994539,0.493590,0.300000,-4.842601,-0.338077,-0.994539,-0.039782,-0.005248,-0.039490
2.751000,87.043147,39.050092,-16.777151,0.500000,0.995032,0.493514,0.300000,-4.843669,-0.338152,-0.995032,-0.039801,-0.005253,-0.039484
2.752000,87.082189,39.033318,-16.771132,0.500000,0.995526,0.493437,0.300000,-4.844735,-0.338226,-0.995526,-0.039821,-0.005258,-0.039478
2.753000,87.121214,39.016550,-16.765118,0.500000,0.996019,0.493361,0.300000,-4.845801,-0.338301,-0.996019,-0.039841,-0.005262,-0.039472
2.754000,87.160222,38.999788,-16.759108,0.500000,0.996513,0.493284,0.300000,-4.846867,-0.338375,-0.996513,-0.039861,-0.005267,-0.039466
2.755000,87.199214,38.983031,-16.753103,0.500000,0.997006,0.493207,0.300000,-4.847931,-0.338449,-0.997006,-0.039880,-0.005272,-0.039460
2.756000,87.238188,38.966281,-16.747103,0.500000,0.997499,0.493131,0.300000,-4.848995,-0.338524,-0.997499,-0.039900,-0.005277,-0.039454
2.757000,87.277146,38.949537,-16.741108,0.500000,0.997992,0.493054,0.300000,-4.850058,-0.338598,-0.997992,-0.039920,-0.005282,-0.039447
2.758000,87.316087,38.932799,-16.735117,0.500000,0.998485,0.492976,0.300000,-4.851121,-0.338672,-0.998485,-0.039939,-0.005287,-0.039441
2.759000,87.355012,38.916067,-16.729132,0.500000,0.998978,0.492899,0.300000,-4.852183,-0.338746,-0.998978,-0.039959,-0.005292,-0.039435
2.760000,87.393919,38.899341,-16.723151,0.500000,0.999471,0.492821,0.300000,-4.853244,-0.338820,-0.999471,-0.039979,-0.005297,-0.039429
2.761000,87.432810,38.882621,-16.717175,0.500000,0.999964,0.492744,0.300000,-4.854304,-0.338894,-0.999964,-0.039999,-0.005302,-0.039423
2.762000,87.471685,38.865907,-16.711203,0.500000,1.000456,0.492666,0.300000,-4.855364,-0.338968,-1.000456,-0.040018,-0.005307,-0.039416
2.763000,87.510542,38.849198,-16.705236,0.500000,1.000949,0.492588,0.300000,-4.856422,-0.339042,-1.000949,-0.040038,-0.005312,-0.039410
2.764000,87.549383,38.832496,-16.699274,0.500000,1.001442,0.492510,0.300000,-4.857481,-0.339116,-1.001442,-0.040058,-0.005317,-0.039404
2.765000,87.588207,38.815800,-16.693317,0.500000,1.001934,0.492432,0.300000,-4.858538,-0.339190,-1.001934,-0.040077,-0.005322,-0.039398
2.766000,87.627015,38.799109,-16.687365,0.500000,1.002427,0.492353,0.300000,-4.859595,-0.339264,-1.002427,-0.040097,-0.005327,-0.039391
2.767000,87.665806,38.782425,-16.681417,0.500000,1.002919,0.492275,0.300000,-4.860651,-0.339337,-1.002919,-0.040117,-0.005332,-0.039385
2.768000,87.704580,38.765747,-16.675474,0.500000,1.003411,0.492196,0.300000,-4.861706,-0.339411,-1.003411,-0.040136,-0.005337,-0.039379
2.769000,87.743337,38.749074,-16.669536,0.500000,1.003903,0.492117,0.300000,-4.862761,-0.339485,-1.003903,-0.040156,-0.005343,-0.039373
2.770000,87.782078,38.732407,-16.663602,0.500000,1.004395,0.492038,0.300000,-4.863815,-0.339558,-1.004395,-0.040176,-0.005348,-0.039366
2.771000,87.820802,38.715747,-16.657673,0.500000,1.004887,0.491959,0.300000,-4.864868,-0.339632,-1.004887,-0.040195,-0.005353,-0.039360
2.772000,87.859509,38.699092,-16.651749,0.500000,1.005379,0.491880,0.300000,-4.865920,-0.339705,-1.005379,-0.040215,-0.005358,-0.039354
2.773000,87.898200,38.682443,-16.645829,0.500000,1.005871,0.491801,0.300000,-4.866972,-0.339779,-1.005871,-0.040235,-0.005363,-0.039347
2.774000,87.936874,38.665800,-16.639914,0.500000,1.006363,0.491721,0.300000,-4.868023,-0.339852,-1.006363,-0.040255,-0.005368,-0.039341
